ID,CollectorID,Start,End,DateTimePark,Lot,OtherLot,ResidenceBerk,ResidencenonBerk,Destination,OtherDest,boating,swim,wildlifeviewing,sightseeingphoto,dining,dogwalking,charterfishing,shorelinefishing,cruise,picnic,playground,biking,walking,running,OtherUse,Freq,RareFreq,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Duration,GroupNumber,NormallyPark,Near,How,HowFar,Cancel,IdeaBike,IdeaUberLyft,IdeaMoBusStops,IdeaMoBusTrips,IdeaRealTime,IdeaShuttle,IdeaShared,IdeaPaid,IdeaValet,IdeaDriveOnly,OtherIdea,Comments,Age,RaceEthnicity,OtherRE,HispLat,Income,inclevel,inclow,inc2,parkdate,DATE,TIME,scove,ecove,skatesn,olot,de,spincir,spinway,marinb,jk,lm,sw199,swst,fg,launch,shore,southfee,south,north,area,location
114688587845,432142817,2024-09-13T16:36:16Z,2024-09-13T16:37:30Z,08/27/2024 06:30 PM,Other (please specify),West cove,East of Shattuck Street,NA,Other (specify),ocean,NA,swimming,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,A few times a week,NA,NA,NA,NA,NA,NA,NA,NA,1-2 hours,Drove Alone,Yes,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N/A,NA,NA,NA,NA,NA,NA,NA,NA,2024-08-27T13:30:00Z,2024-08-27,06:30 AM,1,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,1,1,0,south,South Cove West
114688587181,432142817,2024-09-13T16:34:33Z,2024-09-13T16:36:11Z,08/27/2024 06:55 PM,Other (please specify),West coast,From Outside Berkeley (please specify the City/Town),N/A,Other (specify),Marina,NA,swimming,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,A few times a month,NA,NA,NA,NA,NA,NA,NA,NA,1-2 hours,1,Yes,Yes,I found parking quickly near my destination.,NA,NA,Secure Bike Parking and Improved Bike Paths,NA,NA,More frequent AC Transit bus service,NA,NA,NA,NA,NA,NA,NA,N/A,NA,NA,NA,NA,NA,NA,NA,NA,2024-08-27T13:55:00Z,2024-08-27,06:55 AM,1,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,1,1,0,south,South Cove West
114688585857,432142817,2024-09-13T16:31:22Z,2024-09-13T16:34:23Z,08/27/2024 04:20 PM,J&K,NA,West of San Pablo Avenue,NA,Boat Slip,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,live here,Every day,NA,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,8+ hours,NA,Yes,Yes,I found parking quickly near my destination.,20,No,NA,NA,NA,NA,NA,NA,"Shared Mobility Services, i.e. scooters and e-bikes",NA,NA,NA,NA,big cars   scoters might end up in the mamna   vehicle vandalism is an issue   more rec facilities   more police presence,NA,NA,NA,NA,NA,NA,NA,NA,2024-08-27T11:20:00Z,2024-08-27,04:20 AM,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,1,1,0,south,J&K
114688585306,432142817,2024-09-13T16:29:51Z,2024-09-13T16:31:15Z,08/27/2024 05:15 PM,J&K,NA,From Outside Berkeley (please specify the City/Town),EL CERRITO,Other (specify),J dock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,fishing,A few times a month,NA,NA,NA,NA,NA,NA,NA,NA,4-8 hours,3+,Yes,Yes,I found parking quickly near my destination.,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N/A,NA,NA,NA,NA,NA,NA,NA,NA,2024-08-27T12:15:00Z,2024-08-27,05:15 AM,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,1,1,0,south,J&K
114688584634,432142817,2024-09-13T16:28:22Z,2024-09-13T16:29:42Z,08/27/2024 03:45 PM,J&K,NA,West of San Pablo Avenue,NA,Other (specify),Marina,NA,NA,NA,NA,NA,dog walking,NA,NA,NA,NA,NA,NA,NA,NA,NA,A few times a week,NA,Monday,Tuesday,NA,NA,NA,NA,NA,1-2 hours,Drove Alone,Yes,Yes,I found parking quickly near my destination.,20,No,Secure Bike Parking and Improved Bike Paths,NA,NA,NA,Real-time parking information and wayfinding,NA,NA,NA,NA,NA,NA,N/A,50-59,Asian alone,NA,No,NA,NA,NA,NA,2024-08-27T10:45:00Z,2024-08-27,03:45 AM,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,1,1,0,south,J&K
114688583728,432142817,2024-09-13T16:25:59Z,2024-09-13T16:28:12Z,08/27/2024 04:00 PM,J&K,NA,From Outside Berkeley (please specify the City/Town),Heyward,Other (specify),K dock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Work on boat,A few times a month,NA,NA,NA,NA,NA,NA,NA,NA,8+ hours,Drove Alone,Yes,Yes,I found parking quickly near my destination.,20,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,I will only drive to Waterfront,NA,N/A,50-59,Asian alone,NA,No,"$125,000-$149,999","$125,000-$149,999",0,>=$75k,2024-08-27T11:00:00Z,2024-08-27,04:00 AM,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,1,1,0,south,J&K
114688581504,432142817,2024-09-13T16:20:37Z,2024-09-13T16:25:51Z,08/27/2024 03:50 PM,Other (please specify),TTk,West of San Pablo Avenue,NA,Other (specify),K dock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Every day,NA,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,8+ hours,Drove Alone,Yes,Yes,I found parking quickly near my destination.,20,No,Secure Bike Parking and Improved Bike Paths,NA,NA,More frequent AC Transit bus service,NA,NA,"Shared Mobility Services, i.e. scooters and e-bikes",NA,NA,NA,NA,"- Bike parking for "" live aboards""   - enclosed from marine air   - sometimes bus doesn't come + don't take away stop!!  Pavements sketohy   more car chargers + fast chargers",50-59,NA,NA,No,NA,NA,NA,NA,2024-08-27T10:50:00Z,2024-08-27,03:50 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,0,other,Other (please specify)
114688579446,432142817,2024-09-13T16:15:33Z,2024-09-13T16:20:30Z,08/27/2024 06:25 PM,O Lot,NA,From Outside Berkeley (please specify the City/Town),Orinda,Other (specify),Walking around,NA,NA,NA,sightseeing/photography,NA,NA,NA,NA,NA,NA,NA,NA,walking,NA,NA,Rarely (please specify time of year),N/A,NA,NA,NA,NA,NA,NA,NA,Less than an hour,3+,NA,NA,I found parking quickly near my destination.,11,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,I will only drive to Waterfront,NA,All works well,70 or older,Some Other Race alone,NA,NA,NA,NA,NA,NA,2024-08-27T13:25:00Z,2024-08-27,06:25 AM,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,0,1,0,south,O Lot
114687759791,432142817,2024-09-12T17:55:47Z,2024-09-12T17:59:31Z,08/27/2024 06:40 PM,South Cove West,NA,West of Shattuck Street,NA,Other (specify),"Marina , Seafood and walking",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,walking,NA,NA,A few times a week,NA,NA,NA,NA,NA,NA,NA,NA,2-4 hours,2,No,Yes,I found parking quickly near my destination.,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,I will only drive to Waterfront,NA,Spend money on the pier and get it fixed up! It's an important project for diverse pants of the city,70 or older,Other (please specify),N/A,NA,NA,NA,NA,NA,2024-08-27T13:40:00Z,2024-08-27,06:40 AM,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,1,0,south,South Cove West
114687758572,432142817,2024-09-12T17:53:30Z,2024-09-12T17:55:36Z,08/27/2024 06:50 PM,Other (please specify),Skates,From Outside Berkeley (please specify the City/Town),Vallejo,Other (specify),Walking around,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,walking,NA,NA,A few times a week,NA,NA,Tuesday,Wednesday,NA,NA,Saturday,Sunday,2-4 hours,NA,Yes,Yes,"I found a parking space near my destination, but I had to drive around to find it.",NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N/A,Good all days,50-59,Other (please specify),N/A,Yes,NA,NA,NA,NA,2024-08-27T13:50:00Z,2024-08-27,06:50 AM,0,0,1,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,1,0,south,Skates/N Lot
114687757435,432142817,2024-09-12T17:51:13Z,2024-09-12T17:53:11Z,08/27/2024 04:00 PM,199 Seawall Drive,NA,From Outside Berkeley (please specify the City/Town),Richmond,Seawall Drive,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,walking,NA,Viewing,A few times a month,NA,NA,Tuesday,NA,NA,NA,Saturday,NA,1-2 hours,1,Yes,Yes,I found parking quickly near my destination.,20,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,I will only drive to Waterfront,NA,It's nice to see around the bay,60-69,Black or African American alone,NA,No,"$100,000-$124,999","$100,000-$124,999",0,>=$75k,2024-08-27T11:00:00Z,2024-08-27,04:00 AM,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,0,0,0,other,199 Seawall Drive
114687755909,432142817,2024-09-12T17:48:25Z,2024-09-12T17:51:00Z,08/27/2024 04:00 PM,199 Seawall Drive,NA,From Outside Berkeley (please specify the City/Town),Oakland,Other (specify),The marina,NA,NA,NA,sightseeing/photography,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Enjoying the sun,Once a month,NA,NA,Tuesday,NA,NA,NA,Saturday,NA,1-2 hours,Drove Alone,Yes,Yes,I found parking quickly near my destination.,20,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,I will only drive to Waterfront,NA,N/A,50-59,Other (please specify),Mexican,Yes,"$75,000-$99,999","$75,000-$99,999",0,>=$75k,2024-08-27T11:00:00Z,2024-08-27,04:00 AM,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,0,0,0,other,199 Seawall Drive
114687754489,432142817,2024-09-12T17:45:50Z,2024-09-12T17:48:14Z,08/27/2024 05:45 PM,199 Seawall Drive,NA,West of Shattuck Street,NA,Seawall Drive,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,walking,NA,NA,Less than once a month,NA,NA,NA,NA,NA,NA,NA,NA,2-4 hours,2,Yes,NA,I found parking quickly near my destination.,NA,No,NA,NA,NA,More frequent AC Transit bus service,NA,NA,NA,NA,NA,I will only drive to Waterfront,NA,Love being able just be here with the good air,70 or older,White alone,NA,NA,"$25,000-$49,999","$25,000-$49,999",1,<$75k,2024-08-27T12:45:00Z,2024-08-27,05:45 AM,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,0,0,0,other,199 Seawall Drive
114687752810,432142817,2024-09-12T17:42:00Z,2024-09-12T17:45:35Z,08/27/2024 04:15 PM,199 Seawall Drive,NA,From Outside Berkeley (please specify the City/Town),"Martiney, CA",Seawall Drive,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,walking,NA,Eating in car + look at the city,Less than once a month,NA,NA,Tuesday,NA,NA,NA,NA,Sunday,1-2 hours,1,Yes,Yes,I found parking quickly near my destination.,20,No,Secure Bike Parking and Improved Bike Paths,Uber/Lyft pick up and drop off locations,NA,NA,Real-time parking information and wayfinding,Remote Parking with Free Shuttle Service,"Shared Mobility Services, i.e. scooters and e-bikes",NA,NA,NA,NA,N/A,18-29,Other (please specify),Black + White,No,"$150,000-$174,999","$150,000-$174,999",0,>=$75k,2024-08-27T11:15:00Z,2024-08-27,04:15 AM,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,0,0,0,other,199 Seawall Drive
114687751150,432142817,2024-09-12T17:38:36Z,2024-09-12T17:41:52Z,08/27/2024 04:10 PM,199 Seawall Drive,NA,From Outside Berkeley (please specify the City/Town),The Netherland,Seawall Drive,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Park and eat,Rarely (please specify time of year),When in the Bay Area,NA,Tuesday,NA,NA,NA,NA,NA,Less than an hour,1,Yes,Yes,I found parking quickly near my destination.,19,NA,Secure Bike Parking and Improved Bike Paths,NA,Additional bus stops for AC Transit,More frequent AC Transit bus service,NA,Remote Parking with Free Shuttle Service,"Shared Mobility Services, i.e. scooters and e-bikes",NA,NA,NA,NA,N/A,30-39,Other (please specify),Mix Asian/ White,No,"$75,000-$99,999","$75,000-$99,999",0,>=$75k,2024-08-27T11:10:00Z,2024-08-27,04:10 AM,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,0,0,0,other,199 Seawall Drive
114687749718,432142817,2024-09-12T17:35:39Z,2024-09-12T17:38:17Z,08/27/2024 05:45 PM,South Cove West,NA,From Outside Berkeley (please specify the City/Town),Richmond,Other (specify),Walking around,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,walking,NA,NA,About once a week,NA,NA,NA,NA,NA,NA,NA,NA,1-2 hours,2,No,Yes,I found parking quickly near my destination.,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,I will only drive to Waterfront,NA,Don't want people/ every down heze,60-69,White alone,NA,NA,"$0-$24,999","$0-$24,999",1,<$75k,2024-08-27T12:45:00Z,2024-08-27,05:45 AM,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,1,0,south,South Cove West
114687748654,432142817,2024-09-12T17:33:20Z,2024-09-12T17:35:30Z,08/27/2024 03:45 PM,199 Seawall Drive,NA,From Outside Berkeley (please specify the City/Town),Oakland,Other (specify),Berkeley Pier,NA,NA,wildlife viewing,NA,NA,NA,NA,shoreline fishing,NA,NA,NA,NA,NA,NA,NA,A few times a month,NA,NA,NA,Wednesday,NA,Friday,Saturday,Sunday,4-8 hours,1,Yes,Yes,I found parking quickly near my destination.,15,No,NA,Uber/Lyft pick up and drop off locations,NA,NA,NA,NA,"Shared Mobility Services, i.e. scooters and e-bikes",NA,NA,NA,NA,N/A,18-29,Asian alone,NA,No,"$200,000 and up","$200,000 and up",0,>=$75k,2024-08-27T10:45:00Z,2024-08-27,03:45 AM,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,0,0,0,other,199 Seawall Drive
114687747334,432142817,2024-09-12T17:30:28Z,2024-09-12T17:33:12Z,08/27/2024 03:45 PM,Other (please specify),N/A,West of San Pablo Avenue,NA,Other (specify),Berkeley Marina,NA,NA,wildlife viewing,NA,NA,NA,NA,shoreline fishing,NA,NA,NA,NA,walking,NA,NA,A few times a week,NA,NA,Tuesday,NA,NA,Friday,NA,NA,4-8 hours,3+,Yes,Yes,I found parking quickly near my destination.,5,No,Secure Bike Parking and Improved Bike Paths,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N/A,18-29,American Indian and Alaska Native alone,NA,Yes,"$200,000 and up","$200,000 and up",0,>=$75k,2024-08-27T10:45:00Z,2024-08-27,03:45 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,0,other,Other (please specify)
114687745825,432142817,2024-09-12T17:27:34Z,2024-09-12T17:30:17Z,08/27/2024 05:45 PM,South Cove East,NA,From Outside Berkeley (please specify the City/Town),Benicia,Shorebird Nature Center,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,playground,NA,NA,NA,NA,Rarely (please specify time of year),Once every 2-3 months,NA,NA,NA,NA,NA,NA,NA,1-2 hours,3+,Yes,Yes,I found parking quickly near my destination.,10,No,NA,Uber/Lyft pick up and drop off locations,NA,More frequent AC Transit bus service,NA,NA,NA,NA,NA,NA,NA,Never had a problem,30-39,White alone,NA,No,"$75,000-$99,999","$75,000-$99,999",0,>=$75k,2024-08-27T12:45:00Z,2024-08-27,05:45 AM,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,1,0,south,South Cove East
114687744596,432142817,2024-09-12T17:24:49Z,2024-09-12T17:27:01Z,08/27/2024 05:15 PM,South Cove East,NA,From Outside Berkeley (please specify the City/Town),Marin/ ozinda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Less than once a month,NA,NA,NA,NA,NA,NA,NA,NA,1-2 hours,1,No,No,I found parking quickly near my destination.,20,No,NA,NA,NA,NA,NA,NA,NA,Paid Parking during the busiest times,NA,NA,NA,Security of parking is very important,70 or older,White alone,NA,NA,"$175,000-$199,999","$175,000-$199,999",0,>=$75k,2024-08-27T12:15:00Z,2024-08-27,05:15 AM,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,1,0,south,South Cove East
114687743338,432142817,2024-09-12T17:22:59Z,2024-09-12T17:24:41Z,08/27/2024 07:00 PM,Other (please specify),Cesar Chavez Park,West of Shattuck Street,NA,Other (specify),Walking around,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,walking,NA,NA,Every day,NA,NA,NA,NA,NA,NA,NA,NA,1-2 hours,2,No,NA,I found parking quickly near my destination.,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,I will only drive to Waterfront,NA,Love it the way it is,60-69,White alone,NA,No,"$100,000-$124,999","$100,000-$124,999",0,>=$75k,2024-08-27T14:00:00Z,2024-08-27,07:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,0,other,Other (please specify)
114687741636,432142817,2024-09-12T17:18:38Z,2024-09-12T17:22:13Z,08/27/2024 07:00 PM,Other (please specify),Cesar Chavez Park,From Outside Berkeley (please specify the City/Town),Fremont,Other (specify),Walk,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,walking,NA,NA,A few times a month,NA,NA,NA,NA,NA,Friday,NA,NA,4-8 hours,3+,No,No,I found parking quickly near my destination.,20,No,NA,NA,NA,NA,NA,NA,NA,Paid Parking during the busiest times,NA,NA,NA,N/A,50-59,Other (please specify),Afghan/ Middle eastern,No,"$50,000-$74,999","$50,000-$74,999",1,<$75k,2024-08-27T14:00:00Z,2024-08-27,07:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,0,other,Other (please specify)
114687740062,432142817,2024-09-12T17:16:34Z,2024-09-12T17:18:25Z,08/27/2024 06:10 PM,Skates/N Lot,NA,East of Shattuck Street,NA,Other (specify),M Dock,sailing/boating,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,About once a week,NA,NA,NA,Wednesday,NA,NA,Saturday,Sunday,2-4 hours,3+,Yes,Yes,I found parking quickly near my destination.,5,No,NA,NA,Additional bus stops for AC Transit,More frequent AC Transit bus service,NA,NA,NA,NA,NA,NA,NA,N/A,18-29,Asian alone,NA,No,"$0-$24,999","$0-$24,999",1,<$75k,2024-08-27T13:10:00Z,2024-08-27,06:10 AM,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,1,0,south,Skates/N Lot
114687739077,432142817,2024-09-12T17:14:05Z,2024-09-12T17:16:29Z,08/27/2024 05:15 PM,199 Seawall Drive,NA,West of San Pablo Avenue,NA,Other (specify),Walking dog,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,walking,NA,NA,Every day,NA,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Less than an hour,1,Yes,Yes,I found parking quickly near my destination.,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,I will only drive to Waterfront,NA,Dislike using seawall drive because of smell,70 or older,White alone,NA,NA,"$0-$24,999","$0-$24,999",1,<$75k,2024-08-27T12:15:00Z,2024-08-27,05:15 AM,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,0,0,0,other,199 Seawall Drive
114687736301,432142817,2024-09-12T17:08:50Z,2024-09-12T17:13:59Z,08/27/2024 05:15 PM,South Cove East,NA,From Outside Berkeley (please specify the City/Town),Albany,Other (specify),Swimming and dog walking,NA,swimming,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Every day,NA,Monday,NA,Wednesday,Thursday,Friday,Saturday,Sunday,1-2 hours,Drove Alone,Yes,Yes,I found parking quickly near my destination.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,I will only drive to Waterfront,"No development this is not the place for a ferry, leave the place alone- great more nature",The ferry should be never the race back was  This is a peace full area - do not destroy it,60-69,White alone,NA,No,NA,NA,NA,NA,2024-08-27T12:15:00Z,2024-08-27,05:15 AM,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,1,0,south,South Cove East
114687735308,432142817,2024-09-12T17:06:54Z,2024-09-12T17:08:39Z,08/27/2024 05:10 PM,199 Seawall Drive,NA,West of Shattuck Street,NA,Other (specify),Walking dog,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,walking,NA,NA,A few times a week,NA,NA,NA,Wednesday,NA,NA,Saturday,NA,2-4 hours,1,Yes,Yes,I found parking quickly near my destination.,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,I will only drive to Waterfront,NA,N/A,70 or older,White alone,NA,No,NA,NA,NA,NA,2024-08-27T12:10:00Z,2024-08-27,05:10 AM,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,0,0,0,other,199 Seawall Drive
114687733091,432142817,2024-09-12T17:01:59Z,2024-09-12T17:06:42Z,08/27/2024 03:33 PM,199 Seawall Drive,NA,From Outside Berkeley (please specify the City/Town),Emeryville,Other (specify),Walking dog,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,walking,NA,NA,About once a week,NA,NA,Tuesday,NA,NA,Friday,NA,NA,Less than an hour,1,Yes,Yes,I found parking quickly near my destination.,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,I will only drive to Waterfront,NA,N/A,70 or older,Black or African American alone,NA,No,NA,NA,NA,NA,2024-08-27T10:33:00Z,2024-08-27,03:33 AM,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,0,0,0,other,199 Seawall Drive
114687729715,432142817,2024-09-12T16:55:25Z,2024-09-12T17:01:36Z,08/27/2024 05:55 PM,Skates/N Lot,NA,East of Shattuck Street,NA,Other (specify),N/A,NA,NA,wildlife viewing,sightseeing/photography,NA,NA,NA,NA,NA,NA,NA,NA,walking,NA,NA,Rarely (please specify time of year),one and only time,NA,Tuesday,NA,NA,NA,NA,NA,1-2 hours,Drove Alone,No,No,I found parking quickly near my destination.,5,No,NA,NA,NA,NA,Real-time parking information and wayfinding,NA,NA,NA,NA,NA,NA,Thanks for voting singnase about valuables,30-39,White alone,NA,Yes,"$50,000-$74,999","$50,000-$74,999",1,<$75k,2024-08-27T12:55:00Z,2024-08-27,05:55 AM,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,1,0,south,Skates/N Lot
114687728074,432142817,2024-09-12T16:51:58Z,2024-09-12T16:55:21Z,08/27/2024 04:00 PM,Other (please specify),N/A,From Outside Berkeley (please specify the City/Town),Berkeley,Other (specify),N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,walking,NA,NA,A few times a week,NA,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,2-4 hours,Drove Alone,Yes,Yes,I found parking quickly near my destination.,5,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N/A,"Ferry is a big problem  ""we can handle a small ferry""",50-59,Black or African American alone,NA,NA,"$125,000-$149,999","$125,000-$149,999",0,>=$75k,2024-08-27T11:00:00Z,2024-08-27,04:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,0,other,Other (please specify)
114687726638,432142817,2024-09-12T16:50:07Z,2024-09-12T16:51:55Z,08/27/2024 06:02 PM,J&K,NA,From Outside Berkeley (please specify the City/Town),Richmond,Other (specify),Walking around,NA,NA,NA,sightseeing/photography,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Less than once a month,NA,Monday,NA,NA,NA,NA,NA,Sunday,Less than an hour,Drove Alone,Yes,Yes,I found parking quickly near my destination.,5,No,NA,Uber/Lyft pick up and drop off locations,Additional bus stops for AC Transit,More frequent AC Transit bus service,NA,NA,NA,NA,NA,NA,NA,N/A,30-39,Other (please specify),Mixed,No,"$50,000-$74,999","$50,000-$74,999",1,<$75k,2024-08-27T13:02:00Z,2024-08-27,06:02 AM,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,1,1,0,south,J&K
114687725310,432142817,2024-09-12T16:46:59Z,2024-09-12T16:49:54Z,08/27/2024 04:00 PM,South Cove East,NA,From Outside Berkeley (please specify the City/Town),Hayward,Other (specify),Parking lot work,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Job,For special events,NA,Monday,Tuesday,Wednesday,Thursday,Friday,NA,NA,8+ hours,Drove Alone,Yes,Yes,"I found a parking space near my destination, but I had to drive around to find it.",10,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,I will only drive to Waterfront,NA,N/A,50-59,Black or African American alone,NA,No,NA,NA,NA,NA,2024-08-27T11:00:00Z,2024-08-27,04:00 AM,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,1,0,south,South Cove East
114687723897,432142817,2024-09-12T16:44:26Z,2024-09-12T16:46:56Z,08/27/2024 04:15 PM,South Cove East,NA,From Outside Berkeley (please specify the City/Town),San Diego,Other (specify),Water/ Beach,NA,swimming,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rarely (please specify time of year),Five times a year,NA,Tuesday,Wednesday,NA,NA,NA,NA,1-2 hours,Drove Alone,Yes,Yes,I found parking quickly near my destination.,1,No,NA,Uber/Lyft pick up and drop off locations,NA,NA,Real-time parking information and wayfinding,NA,NA,NA,NA,NA,NA,N/A,40-49,White alone,NA,No,"$175,000-$199,999","$175,000-$199,999",0,>=$75k,2024-08-27T11:15:00Z,2024-08-27,04:15 AM,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,1,0,south,South Cove East
114687719575,432142817,2024-09-12T16:36:19Z,2024-09-12T16:43:51Z,08/27/2024 07:24 PM,J&K,NA,From Outside Berkeley (please specify the City/Town),Richmond,NA,NA,sailing/boating,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rarely (please specify time of year),N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,I found parking quickly near my destination.,NA,NA,Secure Bike Parking and Improved Bike Paths,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,- Messy parking lot  - Never replaced ( architect person)  - South light from J and K lot needs to be fixed  - Better communication with Marina workers with boaters,70 or older,White alone,NA,NA,NA,NA,NA,NA,2024-08-27T14:24:00Z,2024-08-27,07:24 AM,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,1,1,0,south,J&K
114687717737,432142817,2024-09-12T16:33:16Z,2024-09-12T16:36:15Z,08/27/2024 06:35 PM,Marina Blvd,NA,From Outside Berkeley (please specify the City/Town),N/A,Other (specify),N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N/A,Rarely (please specify time of year),N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Doesn't think ferry is the best idea,50-59,White alone,NA,No,NA,NA,NA,NA,2024-08-27T13:35:00Z,2024-08-27,06:35 AM,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,0,0,0,other,Marina Blvd
